Framework,Tag,Members,Confidence,CandidateHooks,ParseSites
Kratos,RemoveSkipNext,RemoveSkipNext,no-candidate,0,src/Ext/EffectType/Effect/StackData.h:138
Kratos,RemoveToSource,RemoveToSource,no-candidate,0,src/Ext/EffectType/Effect/StackData.h:134
Kratos,RemoveWhenNum,RemoveWhenNum,no-candidate,0,src/Ext/EffectType/Effect/AmmoData.h:85 ; src/Ext/EffectType/Effect/CounterData.h:108
Kratos,RemoveWho,RemoveWho,no-candidate,0,src/Ext/EffectType/Effect/AmmoTriggerData.h:131 ; src/Ext/EffectType/Effect/CountTriggerData.h:134
Kratos,Repair.,Repair,no-candidate,0,src/Ext/TechnoType/DamageTextData.h:86
Kratos,ResetDurationOnReapply,ResetDurationOnReapply,no-candidate,0,src/Ext/EffectType/AttachEffectData.h:394
Kratos,ResetNum,ResetNum,no-candidate,0,src/Ext/EffectType/Effect/AmmoTriggerData.h:115 ; src/Ext/EffectType/Effect/CountTriggerData.h:117
Kratos,ResetTimes,ResetTimes,no-candidate,0,src/Ext/StateType/State/DamageReactionData.h:152
Kratos,RockerPitch,RockerPitch,no-candidate,0,src/Extension/WeaponTypeExt.h:101
Kratos,ROF,ROF,member-referenced-broad,68,src/Ext/EffectType/Effect/DamageSelfData.h:38
Kratos,ROF.,ROF,member-referenced-broad,68,src/Ext/EffectType/Effect/InfoData.h:220
Kratos,ROFMultiplier,ROFMultiplier,member-referenced-broad,68,src/Ext/EffectType/Effect/CrateBuffData.h:61
Kratos,RollSpeed,RollSpeed,member-referenced,13,src/Ext/TechnoType/DamageTextData.h:54
Kratos,SameAmmo,SameAmmo,no-candidate,0,src/Ext/EffectType/Effect/StandData.h:123
Kratos,SameHouse,SameHouse,no-candidate,0,src/Ext/EffectType/Effect/StandData.h:120
Kratos,SameLoseTarget,SameLoseTarget,no-candidate,0,src/Ext/EffectType/Effect/StandData.h:122
Kratos,SameMoving,SameMoving,no-candidate,0,src/Ext/EffectType/Effect/StandData.h:117
Kratos,SamePassengers,SamePassengers,no-candidate,0,src/Ext/EffectType/Effect/StandData.h:129
Kratos,SameTarget,SameTarget,no-candidate,0,src/Ext/EffectType/Effect/StandData.h:121
Kratos,SameTilter,SameTilter,no-candidate,0,src/Ext/EffectType/Effect/StandData.h:116
Kratos,ScanAll,ScanAll,no-candidate,0,src/Ext/StateType/State/AntiBulletData.h:42
Kratos,ScatterMax,ScatterMax,no-candidate,0,src/Ext/StateType/State/PumpData.h:52
Kratos,ScatterMin,ScatterMin,no-candidate,0,src/Ext/StateType/State/PumpData.h:51
Kratos,Secondary,Secondary,member-referenced-broad,102,src/Ext/EffectType/Effect/ExtraFireData.h:29
Kratos,SecondaryFireOnBody,SecondaryOnBody,no-candidate,0,src/Ext/TechnoType/FireFLHData.h:30
Kratos,SecondaryFLH,SecondaryFLH,no-candidate,0,src/Ext/EffectType/Effect/ExtraFireFLHData.h:34
Kratos,SecondaryOnBody,SecondaryOnBody,no-candidate,0,src/Ext/EffectType/Effect/ExtraFireFLHData.h:37
Kratos,SecondaryOnTarget,SecondaryOnTarget,no-candidate,0,src/Ext/EffectType/Effect/ExtraFireFLHData.h:40 ; src/Ext/TechnoType/FireFLHData.h:33
Kratos,SelectToMaster,SelectToMaster,no-candidate,0,src/Ext/EffectType/Effect/StandData.h:151
Kratos,SelectWeaponUseRange,SelectWeaponUseRange,member-referenced-broad,68,src/Extension/TechnoTypeExt.h:77
Kratos,Self,Self,no-candidate,0,src/Ext/StateType/State/AntiBulletData.h:40
Kratos,SelfLaunch,SelfLaunch,no-candidate,0,src/Extension/WeaponTypeExt.h:102
Kratos,Shadow.,Shadow,no-candidate,0,src/Ext/EffectType/Effect/InfoData.h:232
Kratos,ShadowColor,ShadowColor,no-candidate,0,src/Ext/Common/PrintTextData.h:116
Kratos,ShadowOffset,ShadowOffset,no-candidate,0,src/Ext/Common/PrintTextData.h:114
Kratos,ShowEnemy,ShowEnemy,no-candidate,0,src/Ext/EffectType/Effect/InfoData.h:125 ; src/Ext/TechnoType/HealthTextData.h:82
Kratos,ShowHover,ShowHover,no-candidate,0,src/Ext/TechnoType/HealthTextData.h:83
Kratos,ShowMeTheMoney,ShowMeTheMoney,member-referenced,13,src/Extension/WarheadTypeExt.h:219
Kratos,ShowMeTheMoneyDisplay,ShowMeTheMoneyDisplay,member-referenced,13,src/Extension/WarheadTypeExt.h:220
Kratos,SHP,SHPFileName,member-referenced,13,src/Ext/Common/PrintTextData.h:122 ; src/Ext/TechnoType/BuildingRangeData.h:68
Kratos,SideboardAngleL,SideboardAngleL,no-candidate,0,src/Ext/TechnoType/TurretAngleData.h:79
Kratos,SideboardAngleR,SideboardAngleR,no-candidate,0,src/Ext/TechnoType/TurretAngleData.h:103
Kratos,SimulateBurst,SimulateBurst,no-candidate,0,src/Ext/ObjectType/AttachFireData.h:62
Kratos,SimulateBurstDelay,SimulateBurstDelay,no-candidate,0,src/Ext/ObjectType/AttachFireData.h:63
Kratos,SimulateBurstMode,SimulateBurstMode,no-candidate,0,src/Ext/ObjectType/AttachFireData.h:64
Kratos,Sort,Sort,member-referenced,25,src/Ext/EffectType/Effect/InfoData.h:128
Kratos,SourceIsPassenger,SourceIsPassenger,no-candidate,0,src/Ext/TechnoType/UploadAttachData.h:21
Kratos,SpawnDelay,SpawnDelay,member-referenced,12,src/Ext/TechnoType/SpawnData.h:24
Kratos,SpawnFireOnce,SpawnFireOnce,member-referenced,12,src/Ext/TechnoType/SpawnData.h:28
Kratos,SpawnLandingDir,SpawnLandDir,no-candidate,0,src/Ext/TechnoType/AircraftAttitudeData.h:36
Kratos,Spawns,Spawns,member-referenced,39,src/Ext/TechnoType/SpawnData.h:21
Kratos,SpawnTakingOffDir,SpawnTakeoffDir,no-candidate,0,src/Ext/TechnoType/AircraftAttitudeData.h:35
Kratos,Speed,Speed,no-candidate,0,src/Ext/EffectType/Effect/BodySpinData.h:27 ; src/Ext/EffectType/Effect/TurretSpinData.h:27
Kratos,SpeedMultiplier,SpeedMultiplier,member-referenced,13,src/Ext/EffectType/Effect/CrateBuffData.h:60
Kratos,SplashList,SplashList,member-referenced-broad,44,src/Extension/WarheadTypeExt.h:199
Kratos,SplashList.PickRandom,SplashListRandom,member-referenced,2,src/Extension/WarheadTypeExt.h:200
Kratos,Stack.,Stack,member-referenced-broad,237,src/Ext/EffectType/Effect/InfoData.h:214
Kratos,StackGroup,StackGroup,no-candidate,0,src/Ext/EffectType/Effect/OffsetData.h:34
Kratos,StackGroupOffset,StackGroupOffset,no-candidate,0,src/Ext/EffectType/Effect/OffsetData.h:35
Kratos,StackOffset,StackOffset,no-candidate,0,src/Ext/EffectType/Effect/OffsetData.h:33
Kratos,StandTrainCabinLength,StandTrainCabinLength,no-candidate,0,src/Ext/EffectType/AttachEffectTypeData.h:34
Kratos,StartAfterBuildup,StartAfterBuildup,no-candidate,0,src/Ext/EffectType/AttachEffectData.h:390
Kratos,StickOnFloor,StickOnFloor,no-candidate,0,src/Ext/EffectType/Effect/StandData.h:118
Kratos,StopOnBuilding,StopOnBuilding,no-candidate,0,src/Ext/BulletType/BounceData.h:75
Kratos,StopOnInfantry,StopOnInfantry,no-candidate,0,src/Ext/BulletType/BounceData.h:77
Kratos,StopOnUnit,StopOnUnit,no-candidate,0,src/Ext/BulletType/BounceData.h:79
Kratos,Style,Style,no-candidate,0,src/Ext/TechnoType/HealthTextData.h:84
Kratos,Super,Super,no-candidate,0,src/Ext/StateType/State/TeleportData.h:91
Kratos,SupportWeaponFLH,SupportWeaponFLH,no-candidate,0,src/Ext/TechnoType/SupportSpawnsData.h:97
Kratos,SupportWeaponHitFLH,SupportWeaponHitFLH,no-candidate,0,src/Ext/TechnoType/SupportSpawnsData.h:100
Kratos,SweepPeriod,SweepPeriod,no-candidate,0,src/Ext/EffectType/Effect/BodySpinData.h:28 ; src/Ext/EffectType/Effect/TurretSpinData.h:28
Kratos,SwitchFLH,SwitchFLH,no-candidate,0,src/Ext/TechnoType/SupportSpawnsData.h:35
Kratos,SyncFacing,SyncFacing,no-candidate,0,src/Ext/EffectType/Effect/VectorData.h:187
Kratos,Target.,Target,member-referenced-broad,214,src/Ext/EffectType/Effect/InfoData.h:226
Kratos,TargetFLH,TargetFLH,no-candidate,0,src/Ext/EffectType/Effect/AutoWeaponData.h:36 ; src/Ext/EffectType/Effect/VectorData.h:323
Kratos,Targeting,Targeting,no-candidate,0,src/Ext/EffectType/Effect/StandData.h:131
Kratos,TargetLaserDuration,TargetLaserDuration,no-candidate,0,src/Ext/WeaponType/TargetLaserData.h:29
Kratos,TargetLaserLength,TargetLaserLength,no-candidate,0,src/Ext/WeaponType/TargetLaserData.h:31
Kratos,TargetLaserOffset,TargetLaserOffset,no-candidate,0,src/Ext/WeaponType/TargetLaserData.h:30
Kratos,TargetLaserPoint,TargetLaserPoint,no-candidate,0,src/Ext/WeaponType/TargetLaserData.h:34
Kratos,TargetLaserRange,TargetLaserRange,no-candidate,0,src/Ext/WeaponType/TargetLaserData.h:33
Kratos,TargetLaserShake,TargetLaserShake,no-candidate,0,src/Ext/WeaponType/TargetLaserData.h:32
Kratos,TargetOffsetF,targetOffsetFStr,no-candidate,0,src/Ext/EffectType/Effect/VectorData.h:324
Kratos,TargetOffsetH,targetOffsetHStr,no-candidate,0,src/Ext/EffectType/Effect/VectorData.h:326
Kratos,TargetOffsetL,targetOffsetLStr,no-candidate,0,src/Ext/EffectType/Effect/VectorData.h:325
Kratos,TargetToCell,TargetToCell,no-candidate,0,src/Ext/EffectType/Effect/AttackBeaconData.h:43
Kratos,Teleporter,Teleporter,no-candidate,0,src/Extension/WarheadTypeExt.h:226
Kratos,Temporal,Temporal,no-candidate,0,src/Ext/EffectType/Effect/ImmuneData.h:47
Kratos,Times,Times,no-candidate,0,src/Ext/BulletType/BounceData.h:64
Kratos,TimeStep,TimeStep,no-candidate,0,src/Ext/EffectType/Effect/VectorData.h:184
Kratos,ToSource,ToSource,no-candidate,0,src/Ext/EffectType/Effect/RevengeData.h:78
Kratos,ToTarget,ToTarget,no-candidate,0,src/Ext/EffectType/Effect/FireSuperData.h:47
Kratos,ToTechnoChance,ToTechnoChance,no-candidate,0,src/Ext/StateType/State/ECMData.h:81
Kratos,TranslucentInCloak,TranslucentInCloak,no-candidate,0,src/Ext/EffectType/Effect/AnimationData.h:37
Kratos,TreatSellingAsDeath,TreatSellingAsDeath,no-candidate,0,src/Ext/EffectType/AttachEffectData.h:389
Kratos,TriggeredAttachEffectChances,TriggeredAttachEffectChances,no-candidate,0,src/Ext/StateType/State/DamageReactionData.h:156
Kratos,TriggeredAttachEffects,TriggeredAttachEffects,no-candidate,0,src/Ext/StateType/State/DamageReactionData.h:154
Kratos,TriggeredAttachEffectsFromAttacker,TriggeredAttachEffectsFromAttacker,no-candidate,0,src/Ext/StateType/State/DamageReactionData.h:157
Kratos,TriggeredTimes,TriggeredTimes,no-candidate,0,src/Ext/EffectType/Effect/AmmoTriggerData.h:71 ; src/Ext/EffectType/Effect/CountTriggerData.h:81 ; src/Ext/EffectType/Effect/EffectData.h:85 ; src/Ext/StateType/State/DamageReactionData.h:151
Kratos,TriggerOnDone,TriggerOnDone,no-candidate,0,src/Ext/AnimType/SpawnAnimsData.h:27
Kratos,TriggerOnLoop,TriggerOnLoop,no-candidate,0,src/Ext/AnimType/SpawnAnimsData.h:29
Kratos,TriggerOnNext,TriggerOnNext,no-candidate,0,src/Ext/AnimType/SpawnAnimsData.h:28
Kratos,TriggerOnStart,TriggerOnStart,no-candidate,0,src/Ext/AnimType/SpawnAnimsData.h:31
Kratos,TurnTurret,TurnTurret,no-candidate,0,src/Ext/TechnoType/SupportSpawnsData.h:39
Kratos,TurretDir.,TurretDir,no-candidate,0,src/Ext/EffectType/Effect/InfoData.h:231
Kratos,TurretOffset,TurretOffset,member-referenced,40,src/Extension/TechnoTypeExt.h:56
Kratos,Type,TransformToType;typeName,no-candidate,0,src/Ext/EffectType/Effect/AnimationData.h:27 ; src/Ext/EffectType/Effect/StandData.h:104 ; src/Ext/StateType/State/TransformData.h:28 ; src/Ext/TrailType/Trail.h:66
Kratos,Types,Anims;Gifts;Supers;Types;WeaponTypes,no-candidate,0,src/Ext/EffectType/Effect/AttackBeaconData.h:31 ; src/Ext/EffectType/Effect/AutoWeaponData.h:30 ; src/Ext/EffectType/Effect/BroadcastData.h:28 ; src/Ext/EffectType/Effect/FireSuperData.h:36 ; src/Ext/EffectType/Effect/RevengeData.h:57 ; src/Ext/StateType/State/DestroyAnimData.h:68
Kratos,UndeployToAttachChances,UndeployToAttachChances,no-candidate,0,src/Ext/TechnoType/DeployToData.h:123
Kratos,UndeployToAttachEffects,UndeployToAttachEffects,no-candidate,0,src/Ext/TechnoType/DeployToData.h:122
Kratos,UndeployToTransform,UndeployToTransform,no-candidate,0,src/Ext/TechnoType/DeployToData.h:73
Kratos,UseAlternateFLH,UseAlternateFLH,no-candidate,0,src/Ext/ObjectType/AttachFireData.h:69
Kratos,UseMasterAmmo,UseMasterAmmo,member-referenced,25,src/Ext/EffectType/Effect/StandData.h:128
Kratos,UseROF,CheckROF,no-candidate,0,src/Ext/ObjectType/AttachFireData.h:50
Kratos,UseSHP,UseSHP,no-candidate,0,src/Ext/Common/PrintTextData.h:121
Kratos,UseToDeathWeapon,UseToDeathWeapon,no-candidate,0,src/Ext/StateType/State/OverrideWeaponData.h:96
Kratos,Velocity,Velocity,member-referenced,15,src/Ext/TechnoType/DecoyMissileData.h:30
Kratos,Verses,Versus,no-candidate,0,src/Extension/WarheadTypeExt.h:178
Kratos,Versus.,ForceFire;PassiveAcquire;Retaliate,no-candidate,0,src/Extension/WarheadTypeExt.h:385 ; src/Extension/WarheadTypeExt.h:386 ; src/Extension/WarheadTypeExt.h:387
Kratos,VirtualUnit,VirtualUnit,member-referenced,13,src/Ext/EffectType/Effect/StandData.h:153
Kratos,Visibility,Visibility,no-candidate,0,src/Ext/AnimType/RelationData.h:51 ; src/Ext/EffectType/Effect/AnimationData.h:38
Kratos,VisualScatter,VisualScatter,member-referenced,8,src/Extension/WeaponTypeExt.h:79
Kratos,VisualScatter.Max,visualScatterMax,no-candidate,0,src/Extension/WeaponTypeExt.h:86
Kratos,VisualScatter.Min,visualScatterMin,no-candidate,0,src/Extension/WeaponTypeExt.h:85
Kratos,VoxelShadowScaleInAir,VoxelShadowScaleInAir,member-referenced,32,src/Ext/Common/CommonStatus.h:123
Kratos,WakeAnimOnWater,WakeAnimOnWater,member-referenced,27,src/Ext/AnimType/ExpireAnimData.h:13
Kratos,Warhead,Warhead,member-referenced-broad,83,src/Ext/AnimType/AnimDamageData.h:32 ; src/Ext/EffectType/Effect/DamageSelfData.h:39
Kratos,Warhead.PlayAnim,PlayWarheadAnim,no-candidate,0,src/Ext/AnimType/AnimDamageData.h:33
Kratos,WarheadAnim,WarheadAnim,no-candidate,0,src/Ext/EffectType/Effect/DamageSelfData.h:40
Kratos,WarpAway,WarpAway,no-candidate,0,src/Extension/TechnoTypeExt.h:60
Kratos,WarpIn,WarpIn,no-candidate,0,src/Extension/TechnoTypeExt.h:58
Kratos,WarpOut,WarpOut,no-candidate,0,src/Extension/TechnoTypeExt.h:59
Kratos,Watch,Watch,no-candidate,0,src/Ext/EffectType/Effect/CountTriggerData.h:200 ; src/Ext/EffectType/Effect/InfoData.h:110 ; src/Ext/EffectType/Effect/StackData.h:113
Kratos,WatchMission,WatchMission,no-candidate,0,src/Ext/EffectType/Effect/StackData.h:114
Kratos,Weapon,Weapon;WeaponIndex;flhs;weapons,member-referenced-broad,68,src/Ext/AnimType/AnimDamageData.h:35 ; src/Ext/BulletType/BounceData.h:69 ; src/Ext/EffectType/Effect/ExtraFireFLHData.h:46 ; src/Ext/EffectType/Effect/FireSuperData.h:46 ; src/Ext/EffectType/Effect/ExtraFireData.h:36 ; src/Ext/StateType/State/AntiBulletData.h:37
Kratos,Weapon.AllowDamage,UseWeaponDamage,no-candidate,0,src/Ext/AnimType/AnimDamageData.h:36
Kratos,WeaponIndex,WeaponIndex,no-candidate,0,src/Ext/EffectType/Effect/AutoWeaponData.h:29 ; src/Ext/EffectType/Effect/RevengeData.h:58
Kratos,Weapons,Weapons,no-candidate,0,src/Ext/TechnoType/SupportSpawnsData.h:30
Kratos,WeaponTurretCustomSHP,WeaponTurretCustomSHP,member-referenced,40,src/Ext/TechnoType/SHPFVTurretData.h:26
Kratos,WeaponTurretFrameIndex,WeaponTurretFrameIndex,member-referenced,40,src/Ext/TechnoType/SHPFVTurretData.h:25
Kratos,Weight,Weight,no-candidate,0,src/Ext/StateType/State/BlackHoleData.h:130
Kratos,Weights,Weights,no-candidate,0,src/Ext/StateType/State/OverrideWeaponData.h:28
Kratos,Wrap,Wrap,no-candidate,0,src/Ext/Common/PrintTextData.h:126
Kratos,Wreck,Wreck,no-candidate,0,src/Ext/StateType/State/DestroyAnimData.h:81
Kratos,WreckMission,WreckMission,no-candidate,0,src/Ext/StateType/State/DestroyAnimData.h:74
Kratos,WreckType,WreckType,no-candidate,0,src/Ext/StateType/State/DestroyAnimData.h:73
Kratos,XOffset,XOffset,no-candidate,0,src/Ext/TechnoType/DamageTextData.h:52
Kratos,Yellow.,Yellow,no-candidate,0,src/Ext/TechnoType/HealthTextData.h:168
Kratos,YOffset,YOffset,no-candidate,0,src/Ext/TechnoType/DamageTextData.h:53
Kratos,ZeroFrameIndex,ZeroFrameIndex,member-referenced,13,src/Ext/Common/PrintTextData.h:123 ; src/Ext/TechnoType/BuildingRangeData.h:69
Kratos,ZOffset,ZOffset,member-referenced,25,src/Ext/EffectType/Effect/StandData.h:115
Phobos,AAOnly,AAOnly,member-referenced-broad,59,src/Ext/BulletType/Body.cpp:52
Phobos,AbsorbOverDamage,AbsorbOverDamage,no-candidate,0,src/New/Type/ShieldTypeClass.cpp:51
Phobos,AbsorbPercent,AbsorbPercent,member-referenced,1,src/New/Type/ShieldTypeClass.cpp:72
Phobos,Adjacent.Allowed,Adjacent_Allowed,member-referenced,21,src/Ext/BuildingType/Body.cpp:213
Phobos,Adjacent.Disallowed,Adjacent_Disallowed,member-referenced,21,src/Ext/BuildingType/Body.cpp:214
Phobos,Adjacent.Disallowed.Prohibit,Adjacent_Disallowed_Prohibit,member-referenced,21,src/Ext/BuildingType/Body.cpp:215
Phobos,Adjacent.Disallowed.ProhibitDistance,Adjacent_Disallowed_ProhibitDistance,member-referenced,21,src/Ext/BuildingType/Body.cpp:216
Phobos,AdjacentWallDamage,AdjacentWallDamage,member-referenced,8,src/Ext/Rules/Body.cpp:357
Phobos,AdjustTargetCoordsOnRotation,AdjustTargetCoordsOnRotation,member-referenced,22,src/Ext/ParticleSystemType/Body.cpp:22
Phobos,AffectsAbovePercent,AffectsAbovePercent,member-referenced,38,src/Ext/WarheadType/Body.cpp:403
Phobos,AffectsAir,AffectsAir,member-referenced,38,src/Ext/WarheadType/Body.cpp:407
Phobos,AffectsBelowPercent,AffectsBelowPercent,member-referenced,38,src/Ext/WarheadType/Body.cpp:402
Phobos,AffectsEnemies,AffectsEnemies,member-referenced,16,src/Ext/WarheadType/Body.cpp:473
Phobos,AffectsGround,AffectsGround,member-referenced,39,src/Ext/WarheadType/Body.cpp:406
Phobos,AffectsInvokerOnly,AffectsInvokerOnly,member-referenced,8,src/Ext/WarheadType/Body.cpp:411
Phobos,AffectsInvokerOnly.IgnoreInvokerState,AffectsInvokerOnly_IgnoreInvokerState,member-referenced,8,src/Ext/Rules/Body.cpp:376 ; src/Ext/WarheadType/Body.cpp:413
Phobos,AffectsInvokerOnly.Reverse,AffectsInvokerOnly_Reverse,member-referenced,38,src/Ext/WarheadType/Body.cpp:412
Phobos,AffectsNeutral,AffectsNeutral,member-referenced,30,src/Ext/WarheadType/Body.cpp:405
Phobos,AffectsOwner,AffectsOwner,member-referenced,38,src/Ext/WarheadType/Body.cpp:474
Phobos,AffectsTarget,AffectsTarget,member-referenced,1,src/New/Type/AttachEffectTypeClass.cpp:115
Phobos,AffectsUnderground,AffectsUnderground,member-referenced,15,src/Ext/WarheadType/Body.cpp:425
Phobos,AffectsVeterancy,AffectsVeterancy,member-referenced,38,src/Ext/WarheadType/Body.cpp:404
Phobos,AffectTargets,AffectsTarget,member-referenced,1,src/New/Type/AttachEffectTypeClass.cpp:114
Phobos,AffectTypes,AffectTypes,member-referenced,1,src/New/Type/AttachEffectTypeClass.cpp:108
Phobos,AIAirTargetingFix,AIAirTargetingFix,member-referenced-broad,208,src/Ext/Rules/Body.cpp:364
Phobos,AIAllToHunt,AIAllToHunt,member-referenced-broad,47,src/Ext/Rules/Body.cpp:311
Phobos,AIAttackMoveTargetingDelay,AIAttackMoveTargetingDelay,member-referenced,12,src/Ext/Rules/Body.cpp:346 ; src/Ext/TechnoType/Body.cpp:1080
Phobos,AIAutoDeployMCV,AIAutoDeployMCV,member-referenced,14,src/Ext/Rules/Body.cpp:289
Phobos,AIBiasSpawnCell,AIBiasSpawnCell,member-referenced,14,src/Ext/Rules/Body.cpp:291
Phobos,AIChronoSphereSW,AIChronoSphereSW,member-referenced,8,src/Ext/Rules/Body.cpp:94
Phobos,AIChronoWarpSW,AIChronoWarpSW,member-referenced,8,src/Ext/Rules/Body.cpp:95
Phobos,AICleanWallNode,AICleanWallNode,member-referenced,14,src/Ext/Rules/Body.cpp:294
Phobos,AIFireSale,AIFireSale,member-referenced-broad,47,src/Ext/Rules/Body.cpp:309
Phobos,AIFireSaleDelay,AIFireSaleDelay,member-referenced-broad,47,src/Ext/Rules/Body.cpp:310
Phobos,AIForbidConYard,AIForbidConYard,member-referenced,14,src/Ext/Rules/Body.cpp:292
Phobos,AIGuardAreaTargetingDelay,AIGuardAreaTargetingDelay,member-referenced,12,src/Ext/Rules/Body.cpp:344 ; src/Ext/TechnoType/Body.cpp:1078
Phobos,AINodeWallsOnly,AINodeWallsOnly,member-referenced,14,src/Ext/Rules/Body.cpp:293
Phobos,AINormalTargetingDelay,AINormalTargetingDelay,member-referenced,12,src/Ext/Rules/Body.cpp:342 ; src/Ext/TechnoType/Body.cpp:1076
Phobos,AIParadropMission,AIParadropMission,member-referenced-broad,108,src/Ext/Rules/Body.cpp:390 ; src/Ext/TechnoType/Body.cpp:1187
Phobos,Airburst.RandomClusters,Airburst_RandomClusters,member-referenced,15,src/Ext/BulletType/Body.cpp:65
Phobos,Airburst.TargetAsSource,Airburst_TargetAsSource,member-referenced,15,src/Ext/BulletType/Body.cpp:66
Phobos,Airburst.TargetAsSource.SkipHeight,Airburst_TargetAsSource_SkipHeight,member-referenced,15,src/Ext/BulletType/Body.cpp:67
Phobos,Airburst.UseCluster,Airburst_UseCluster,member-referenced,15,src/Ext/BulletType/Body.cpp:64
Phobos,AirburstSpread,AirburstSpread,member-referenced,15,src/Ext/BulletType/Body.cpp:59
Phobos,AirburstWeapon.ApplyFirepowerMult,AirburstWeapon_ApplyFirepowerMult,member-referenced,15,src/Ext/BulletType/Body.cpp:73
Phobos,AirburstWeapon.HeadToTarget,AirburstWeapon_HeadToTarget,member-referenced,15,src/Ext/BulletType/Body.cpp:77
Phobos,AirburstWeapon.RadialFireSegments,AirburstWeapon_RadialFireSegments,member-referenced,15,src/Ext/BulletType/Body.cpp:78
Phobos,AirburstWeapon.SourceScatterMax,AirburstWeapon_SourceScatterMax,member-referenced,15,src/Ext/BulletType/Body.cpp:75
Phobos,AirburstWeapon.SourceScatterMin,AirburstWeapon_SourceScatterMin,member-referenced,15,src/Ext/BulletType/Body.cpp:74
Phobos,AirburstWeapon.UseFiringEffects,AirburstWeapon_UseFiringEffects,member-referenced,15,src/Ext/BulletType/Body.cpp:76
Phobos,Aircraft.DefaultDigitalDisplayTypes,Aircraft_DefaultDigitalDisplayTypes,member-referenced,7,src/Ext/Rules/Body.cpp:250
Phobos,AircraftDockingDir,nLandingDir,same-subsystem-broad,130,src/Ext/BuildingType/Body.cpp:263
